-13.697399999997506,7.424669999999999
-13.703274802413132,6.773232095423726
-13.708556735805136,6.155544071198834
-13.714156866696204,5.458869041300098
-13.719003162413612,4.810795489697301
-13.723777105880977,4.116137631281539
-13.72768569309776,3.4876340797619054
-13.731204032466598,2.8503509545607817
-13.73410707392051,2.236692602682731
-13.73639712666815,1.6351827509579033
-13.737954766791606,1.0269187753227977
-13.521047706700095,0.4507892585778081
-13.039910273799308,0.08337199112853284
-12.080660444099939,0.040873285689986445
-11.244137651626213,0.02311813192679518
-10.42503227659151,0.0060949381621755805
-9.623344959390645,-0.010211696510088087
-8.839076326803001,-0.025817173556764113
-8.07222699199009,-0.04073689499264133
-7.322797554493041,-0.05498626336846069
-6.590788600232633,-0.0685806817596208
-5.876200701509269,-0.0815355537528719
-5.179034417007946,-0.09386628343548536
-4.499290291788338,-0.10558827538241196
-3.8369688572897616,-0.11671693464498722
-3.1920706313336353,-0.12726766673762552
-2.5645961181160697,-0.13725587762745367
-1.9545458082128047,-0.14669697372077298
-1.072141764172203,-0.159866480181282
-0.22894479977639826,-0.17189164363102108
0.575043601703987,-0.18282446588956996
1.3398220259740183,-0.19271695069821573
2.065389127704547,-0.2016211036282036
2.7517436305520127,-0.20958893198952894
3.398884327141115,-0.2166724447390333
4.006810079092045,-0.22292365238927417
4.756374884940884,-0.23005379654507682
5.4362199963243825,-0.23592004448777706
6.04634328716347,-0.24064569157213384
6.7109482045632065,-0.24513661897987965
7.364664401293213,-0.24876662913759026
7.992237960651471,-0.2513048223089
8.616364106506948,-0.1928945885668969
9.161416232658649,0.09716432683043974
9.566195520415011,0.5421653251530545
9.661983772853096,1.245491878144561
9.650860149790962,1.9136102566125466
9.640894037423841,2.546012537068526
9.630373097171162,3.2577472107659657
9.621317547198384,3.9180445761897174
9.61361750969376,4.526901620489698
9.606200752648943,5.172216295260964
9.599576655387773,5.823975172489323
9.594174722174964,6.44787454480503
9.589997946027998,7.053203718685914
9.587236247437723,7.670693515727763
9.31945774654735,8.21445874060098
8.810288190477582,8.540402788099426
7.90202099432782,8.55330928173853
7.056623114141672,8.55957479558609
6.228836440058775,8.56558197964157
5.418661051014688,8.57133627204984
4.6260970242427994,8.576843110978839
3.851144435335854,8.582107934620543
3.093803358163912,8.587136181189358
2.354073864956396,8.591933288923721
1.6319560262405535,8.596504696082258
0.9274499108619754,8.600855840946668
0.24055558600509208,8.604992161818513
-0.4287268828478279,8.608919097020829
-1.0803974318551663,8.612642084895553
-1.714455998897984,8.616166563805137
-2.3309025234979828,8.61949797213029
-3.222549602767879,8.624144973775666
-4.0745692634111705,8.628388157680595
-4.886961322680455,8.632245878605053
-5.659725606236637,8.635736491390722
-6.3928619483335005,8.638878350957798
-7.086370191674157,8.641689812302097
-7.740250187472565,8.644189230489932
-8.354501795433023,8.646394960654428
-9.111859554011925,8.648910811209808
-9.79876632320615,8.65098068996557
-10.41522184100461,8.652648105866657
-11.086718810370035,8.654232695758909
-11.747208426468555,8.655513511979338
-12.381279198560566,8.656409086751946
-12.969771645763984,8.535697021849089
-13.39502994368902,8.093299677540829
-13.673778242852448,7.55566709025882
-13.697399999997506,7.424669999999999
-13.703274802413132,6.773232095423726
-13.708556735805136,6.155544071198834
-13.714156866696204,5.458869041300098
-13.719003162413612,4.810795489697301
-13.723777105880977,4.116137631281539
-13.72768569309776,3.4876340797619054
-13.731204032466598,2.8503509545607817
-13.73410707392051,2.236692602682731
-13.73639712666815,1.6351827509579033
-13.737954766791606,1.0269187753227977
-13.521047706700095,0.4507892585778081
-13.039910273799308,0.08337199112853284
-12.080660444099939,0.040873285689986445
-11.244137651626213,0.02311813192679518
-10.42503227659151,0.0060949381621755805
-9.623344959390645,-0.010211696510088087
-8.839076326803001,-0.025817173556764113
-8.07222699199009,-0.04073689499264133
-7.322797554493041,-0.05498626336846069
-6.590788600232633,-0.0685806817596208
-5.876200701509269,-0.0815355537528719
-5.179034417007946,-0.09386628343548536
-4.499290291788338,-0.10558827538241196
-3.8369688572897616,-0.11671693464498722
-3.1920706313336353,-0.12726766673762552
-2.5645961181160697,-0.13725587762745367
-1.9545458082128047,-0.14669697372077298
-1.072141764172203,-0.159866480181282
-0.22894479977639826,-0.17189164363102108
0.575043601703987,-0.18282446588956996
1.3398220259740183,-0.19271695069821573
2.065389127704547,-0.2016211036282036
2.7517436305520127,-0.20958893198952894
3.398884327141115,-0.2166724447390333
4.006810079092045,-0.22292365238927417
4.756374884940884,-0.23005379654507682
5.4362199963243825,-0.23592004448777706
6.04634328716347,-0.24064569157213384
6.7109482045632065,-0.24513661897987965
7.364664401293213,-0.24876662913759026
7.992237960651471,-0.2513048223089
8.616364106506948,-0.1928945885668969
9.161416232658649,0.09716432683043974
9.566195520415011,0.5421653251530545
9.661983772853096,1.245491878144561
9.650860149790962,1.9136102566125466
9.640894037423841,2.546012537068526
9.630373097171162,3.2577472107659657
9.621317547198384,3.9180445761897174
9.61361750969376,4.526901620489698
9.606200752648943,5.172216295260964
9.599576655387773,5.823975172489323
9.594174722174964,6.44787454480503
9.589997946027998,7.053203718685914
9.587236247437723,7.670693515727763
9.31945774654735,8.21445874060098
8.810288190477582,8.540402788099426
7.90202099432782,8.55330928173853
7.056623114141672,8.55957479558609
6.228836440058775,8.56558197964157
5.418661051014688,8.57133627204984
4.6260970242427994,8.576843110978839
3.851144435335854,8.582107934620543
3.093803358163912,8.587136181189358
2.354073864956396,8.591933288923721
1.6319560262405535,8.596504696082258
0.9274499108619754,8.600855840946668
0.24055558600509208,8.604992161818513
-0.4287268828478279,8.608919097020829
-1.0803974318551663,8.612642084895553
-1.714455998897984,8.616166563805137
-2.3309025234979828,8.61949797213029
-3.222549602767879,8.624144973775666
-4.0745692634111705,8.628388157680595
-4.886961322680455,8.632245878605053
-5.659725606236637,8.635736491390722
-6.3928619483335005,8.638878350957798
-7.086370191674157,8.641689812302097
-7.740250187472565,8.644189230489932
-8.354501795433023,8.646394960654428
-9.111859554011925,8.648910811209808
-9.79876632320615,8.65098068996557
-10.41522184100461,8.652648105866657
-11.086718810370035,8.654232695758909
-11.747208426468555,8.655513511979338
-12.381279198560566,8.656409086751946
-12.969771645763984,8.535697021849089
-13.39502994368902,8.093299677540829
-13.673778242852448,7.55566709025882
