x,y,yaw,curvature,velocity
67.86070868128226,47.284353367660096,-3.103780426078321,0.27607220161715507,2.7349056926469766
67.66457367439284,47.276933529612386,-3.0796683964222535,0.3122823606008637,2.5815151061624255
67.47373222492887,47.26035946109559,-3.021731696286549,0.3476175518008551,2.4475578239952402
67.28644577420506,47.231392457476815,-2.9577488926464417,0.3840543403337098,2.3232440810520627
67.10601542605885,47.191984961355004,-2.887913913507197,0.4165740815328655,2.2224965824134957
66.93077429419526,47.139179570288434,-2.802850866346207,0.4424838169124228,2.1482725228988757
66.76505031328655,47.071855500521885,-2.715640927058942,0.4617690521837132,2.096166100146777
66.60724615380997,46.992385044589476,-2.62951991592898,0.4765340018774553,2.057950227407152
66.45803680926527,46.899288386596155,-2.5343714830287984,0.4862702255820242,2.033503452415813
66.32070473447435,46.79329875524321,-2.4313615540110582,0.4879807889546972,2.0292682439498777
66.19775155136385,46.67546113417161,-2.3301697045357788,0.4807622535577227,2.04726164040698
66.08486097889434,46.54484850577674,-2.2374515469904166,0.4656799099292786,2.085906185811344
65.98483812769128,46.404862719241876,-2.1405654619383774,0.44403204102388555,2.1439939591402375
65.89789740455815,46.25301107447825,-2.047052368772963,0.4163385335208367,2.223194894134763
65.82270503240261,46.09056685787789,-1.966854501405713,0.3784194392303724,2.341637055607663
65.75815673742538,45.91882676478665,-1.902422600260173,0.32839657636577,2.518650951450147
65.70285297483574,45.74250671668556,-1.8435491127630088,0.27088348304563403,2.7583917254320944
65.65705523441841,45.55739374866273,-1.7953658269860824,0.21167235640579726,3.058072049604517
65.61735822921743,45.36822311230692,-1.7673761527567051,0.15199633255683306,3.434091883935744
65.58136030082449,45.177307085555576,-1.7528941585155886,0.08947369400152581,3.9419086224096334
65.54700118771706,44.98613374135421,-1.7490721031094203,0.02927684121478738,4.596304195665886
65.51254596449164,44.79540572177764,-1.752397139785075,-0.02716430900660713,4.623238742557547
65.47688871670796,44.60430710210216,-1.7683228755888265,-0.08256897825528425,4.0073512943472664
65.4368289999192,44.41707860035287,-1.7995440635505768,-0.13375279178396718,3.568221313035391
65.39072108409381,44.234207521927736,-1.838312466176758,-0.17517099199937058,3.2775860177319065
65.33751674740711,44.054738659808265,-1.8843232442211448,-0.20750074632979626,3.081659846037784
65.27559092229345,43.87910943578688,-1.9334896165374493,-0.23447347534005247,2.935270661090941
65.20562954406964,43.707192261571016,-1.9826480266461701,-0.2549548383468767,2.8330786626331435
65.12690384412296,43.538735479634575,-2.041140098449871,-0.26699919122214094,2.7762391649540836
65.03748854357687,43.37646544422878,-2.10151220202999,-0.2720896118683495,2.752896433602223
64.93876426735557,43.218159073680624,-2.1559201002642125,-0.27240079617878094,2.7514821857719585
64.83141822863885,43.06542356999675,-2.2040025935103023,-0.2675677278282285,2.7736124536790534
64.71693566205762,42.91595549814166,-2.254407222133864,-0.2569847234038456,2.8233367548990613
64.59288346283735,42.77261751553433,-2.3072910195793392,-0.24302117877791157,2.8917387330958824
64.4615201054701,42.63425199579037,-2.347688934280371,-0.22652664695930172,2.9769348146576062
64.32367500926246,42.49879012887279,-2.380593552724123,-0.2071636540843497,3.083581787623743
64.18119627371338,42.367284216723945,-2.416475535121555,-0.18396559065637033,3.2218637800604433
64.03201502112832,42.240332058321094,-2.4458121918820948,-0.15761106202402028,3.394817585102517
63.880253769662886,42.11596689251029,-2.4597134329109016,-0.13168860881247715,3.584060268158428
63.7276120638214,41.993225586685284,-2.472680930356625,-0.10528727949445944,3.799791021953221
63.57234659037496,41.8725710866062,-2.4929921613946826,-0.07557869165565763,4.075856332939923
63.41265685112598,41.754490024822786,-2.508539229365942,-0.04416370702987914,4.4150456519157535
63.2518180078784,41.63736662667413,-2.515994295577397,-0.011741776983648412,4.829866359053504
63.08953097698391,41.52106561844092,-2.515385997192342,0.022845652178758613,4.679295338747841
62.929118640591646,41.403951459048095,-2.508344752347068,0.058272792132794085,4.255977009253466
62.76957159879473,41.286183097404184,-2.499661764608646,0.09438148401984295,3.8966774099164594
62.61030103271164,41.165619542627326,-2.4832415138271227,0.1335870016496261,3.569488286963327
62.45540773553357,41.04318795084473,-2.4607816822459054,0.1737803583456394,3.2865739853100764
62.30343295550876,40.91705531130012,-2.430824257451843,0.21201417067380152,3.0561553035821016
62.15839419328968,40.78749920138188,-2.3933518803864136,0.2500559174521224,2.8568690019960474
62.01842605528007,40.65247889622508,-2.3484396890758474,0.2881050283933808,2.6819500843747486
61.88769823394008,40.512571957789746,-2.293582551164025,0.3230902731993733,2.539010861401165
61.76652163687025,40.3668760593432,-2.236645287068132,0.3538831765699554,2.4252424711117824
61.65630593685959,40.21799974629996,-2.1711823336495533,0.3820280227749567,2.32982485346101
61.559085154205874,40.063918001678786,-2.089295188504338,0.40588734505034296,2.2546266837541302
61.47786061199693,39.90525068018907,-2.0069154317050324,0.421276230686081,2.2086476850216377
61.409603838026825,39.74317576225545,-1.9293260167091897,0.42782858673148505,2.1896348499997713
61.354810364857414,39.57687601687101,-1.8422339021319993,0.4262617944662817,2.1941513388779152
61.316258900231006,39.40777232000973,-1.752052697334361,0.4173821684198294,2.2201042375899562
61.292537981104786,39.23708700844466,-1.6725691005389767,0.402036971410888,2.266431831574123
61.28091488018575,39.06168852127928,-1.5912000032438587,0.37613951488242026,2.34916201635926
61.28533818806194,38.88426853880222,-1.5124434437161616,0.33977297941588497,2.4760823589060927
61.30179102480749,38.70433780771493,-1.4481007337479532,0.2973298451489158,2.642720747828751
61.32982526536087,38.52350893378735,-1.3879965877906937,0.24930313670297202,2.860560147501259
61.3691860285666,38.33977141541185,-1.3394436076716008,0.19539046100267377,3.152244488560865
61.41693443595847,38.15372961676019,-1.305301087801746,0.13640012707637494,3.548111444334785
61.4702744570341,37.968005700482266,-1.2838701984039207,0.07467070954822248,4.084926842625681
61.52675726228888,37.7815349507351,-1.2769124657372228,0.01216550855858386,4.823942846060398
61.58313777313681,37.59508558653608,-1.2849166985978497,-0.049255364879712736,4.356288291972955
61.63612622075641,37.409444338204224,-1.3081795443867144,-0.10643153532064874,3.7899040725284525
61.682530053040615,37.22535766757696,-1.3417878738292166,-0.15797899414597474,3.392275286918909
