x,y,yaw,curvature,velocity
67.83207947925489,47.28817830394579,-3.0978048970457235,0.12855825074737676,1.2060404863579235
67.64024119044826,47.27977276280206,-3.072815632906424,0.221550382397488,1.4150440344094366
67.45355213475598,47.2621031937944,-3.013015219925285,0.3362570701739978,2.0306941633094118
67.27020785699875,47.231930892289924,-2.947207660721358,0.3737680876714822,3.144729200697446
67.09344356451994,47.19120830088755,-2.8757198244780766,0.4201383223541717,5.154227257424911
66.9215264745306,47.136978017145594,-2.79487260216929,0.47269240883363145,5.154227257424911
66.75976475043427,47.070644827015876,-2.707929807765078,0.4947178034722046,9.748678512735854
66.60471059965327,46.9902726982381,-2.6227243876373905,0.5127052194858356,5.033641667426085
66.45879109382017,46.89877079391739,-2.5297509248976415,0.5753830830903796,2.920335388186656
66.32364262164218,46.793057475826096,-2.4248398531967674,0.6008706676420346,2.134443670181957
66.20207704885819,46.67508581063389,-2.3257747073505466,0.5548388997931446,1.8117254482927267
66.09009316052021,46.54484850577674,-2.2360677379091567,0.5333861169872564,1.6387509647703893
65.99006371966775,46.404862719241876,-2.14259599303161,0.5284955061925788,1.588050883511717
65.90229270070986,46.25301107447825,-2.0534397504405324,0.46330209555747076,1.472275925047564
65.82538043006018,46.09056685787789,-1.9779967348762184,0.3931989106889791,1.3489136940525595
65.75815673742538,45.91882676478665,-1.9092780640066955,0.3645797804101348,1.3932552403473766
65.70285297483574,45.74250671668556,-1.8435491127630088,0.3033458944326585,1.5402078143242441
65.65705523441841,45.55739374866273,-1.7953658269860824,0.1962212227887397,1.5974168307348904
65.61735822921743,45.36822311230692,-1.7673761527567051,0.10899620224504822,1.5463596186096977
65.58136030082449,45.177307085555576,-1.7528941585155886,0.04700775208926343,1.6930786037357297
65.54700118771706,44.98613374135421,-1.7490721031094203,0.0012890028475952633,2.078849683192677
65.51254596449164,44.79540572177764,-1.752397139785075,-0.04933166344271606,2.196881128043336
65.47688871670796,44.60430710210216,-1.7683228755888265,-0.1212132113395607,2.3023116153645145
